scan_number,RT,pepmass,intensity,summed_ms2_intensity,126.0917,147.113,175.119,pass_threshold
5425,2023.526861,729.901000976563,146657.625,166664.5379638674,no,no,yes,yes
5427,2023.918462,705.333618164063,443513.15625,813158.3743896501,no,yes,no,yes
5428,2024.187609,436.973602294922,461500.21875,1361497.8679199223,no,yes,yes,no
5430,2024.363584,465.925140380859,162673.046875,554147.344970704,no,yes,yes,no
5431,2024.631736,680.317077636719,103465.5234375,113873.20202636778,no,yes,no,no
5432,2024.727575,779.678894042969,70437.1171875,112082.38610839908,no,no,no,no
5434,2024.902419,465.2578125,232877.046875,552239.6940917985,no,yes,yes,no
5435,2025.170932,653.914306640625,125255.796875,185682.335205079,no,yes,no,no
5437,2025.346323,654.281860351563,150047.671875,235587.50195312593,no,yes,yes,no
5438,2025.614567,764.097229003906,91737.046875,85202.54309082059,no,no,no,no
5439,2025.709898,836.881286621094,64205.05859375,190835.3314208993,no,no,no,no
5441,2025.884532,658.30126953125,89058.7734375,194211.81335449268,no,yes,yes,no
5443,2026.276373,553.775451660156,657996.5625,1488790.335327149,no,yes,yes,no
5444,2026.545014,540.499694824219,277539.75,1195029.7988281262,no,yes,yes,no
5445,2026.641878,727.018493652344,0.0,130078.46081543015,no,yes,no,no
5447,2026.815854,516.213256835938,9374155.0,12040972.331665039,no,yes,yes,yes
5448,2027.084518,432.467315673828,1557941.125,4791781.417358398,no,yes,yes,yes
5449,2027.177994,664.2734375,183130.90625,344821.83520507853,no,yes,no,no
5450,2027.262863,379.451934814453,318517.65625,797596.6340332038,no,yes,yes,yes
5451,2027.350261,422.731567382813,137614.453125,1054566.990112306,no,yes,yes,no
5454,2027.917846,476.585815429688,206417.234375,574590.8178710951,no,yes,yes,no
5456,2028.297686,661.326110839844,103849.2265625,266565.4351806649,no,yes,yes,no
5458,2028.678301,696.353393554688,315202.875,421534.6074218758,no,yes,no,no
5459,2028.946944,825.376831054688,85659.4375,81316.82336425809,no,no,no,no
5460,2029.042899,511.752593994141,72309.0234375,638916.0445556653,no,yes,yes,no
5462,2029.217641,762.396240234375,99513.5390625,113267.68627929706,no,no,no,no
5463,2029.486309,836.631103515625,68580.28125,61675.918701172086,no,no,no,no
5464,2029.580877,406.454650878906,93215.1484375,534907.1899414078,no,yes,yes,no
5467,2030.137377,634.638916015625,80954.734375,127346.16406250048,no,yes,yes,no
5468,2030.406024,764.346923828125,104270.953125,81838.45227050809,no,no,no,no
5469,2030.501858,618.984252929688,0.0,165292.45056152387,no,yes,yes,no
5471,2030.676379,585.238830566406,381865.1875,1175746.828247071,no,yes,yes,yes
5472,2030.945021,609.268981933594,115465.671875,368636.6264648445,no,no,yes,no
5473,2031.042706,679.640563964844,0.0,77245.06677246118,no,yes,no,no
5474,2031.130226,412.919860839844,96677.7265625,583326.0163574228,no,yes,yes,yes
5476,2031.304585,457.265686035156,561161.5,1338851.6971435556,no,yes,yes,no
5477,2031.573094,693.599670410156,390021.1875,1025830.941528321,no,yes,no,no
5478,2031.668187,540.260314941406,360913.125,1599259.2573242201,no,yes,yes,no
5479,2031.752563,563.634887695313,236884.421875,1322628.928222657,no,yes,yes,no
5480,2031.837947,837.133361816406,93375.984375,121278.34179687507,no,no,no,no
5483,2032.395551,727.352233886719,0.0,116095.40209960967,no,no,no,no
5484,2032.664307,611.634460449219,0.0,167449.64660644557,no,yes,yes,no
5485,2032.75916,812.356323242188,85518.5234375,105576.8494873049,no,no,no,no
5487,2032.932881,401.229858398438,97021.2578125,424710.63073730556,no,yes,yes,no
5488,2033.200919,812.022705078125,0.0,103442.2719726565,no,no,no,no
5489,2033.297244,1024.076416015625,106156.4609375,148230.4080810553,no,no,no,no
5491,2033.471116,387.197784423828,847771.1875,2073079.960083008,no,yes,yes,yes
5492,2033.739763,490.712860107422,246511.09375,1165409.7835693369,no,yes,yes,no
5493,2033.83449,483.236541748047,172027.203125,619942.6459960958,no,yes,yes,no
5494,2033.919382,685.674560546875,0.0,226665.59448242257,no,yes,yes,no
5496,2034.094124,529.25244140625,801141.4375,2978520.5257568364,no,yes,yes,yes
5497,2034.363119,524.7724609375,239795.0625,872351.4589843766,no,yes,yes,no
5499,2034.537574,498.254119873047,90871.6484375,486107.80090332136,no,yes,yes,no
5500,2034.806376,657.337524414063,97436.1328125,105464.57873535171,no,yes,yes,no
5501,2034.903704,1024.409790039063,46085.390625,155380.20837402367,no,no,no,no
5503,2035.078314,638.284790039063,1326702.125,1449272.4167480473,no,yes,no,yes
5504,2035.346721,398.705871582031,386020.21875,1304977.7846679694,no,yes,yes,yes
5505,2035.442809,524.521789550781,270518.1875,1125909.5825195322,no,yes,yes,no
5506,2035.527551,602.641906738281,108164.8984375,166626.31848144584,no,yes,yes,no
5507,2035.612542,498.746826171875,73701.5390625,410875.71594238374,yes,yes,yes,no
5508,2035.6978,853.078735351563,0.0,25356.461669922002,no,no,no,no
5509,2035.782907,805.012023925781,53219.0625,111310.35253906278,no,no,no,no
5511,2035.957652,394.541290283203,770666.875,2615112.5693359384,no,yes,yes,yes
5512,2036.226178,462.874603271484,247137.703125,1054662.8457031264,no,yes,yes,no
5513,2036.323518,1087.106811523438,72054.2265625,84456.91772460978,no,no,no,no
5514,2036.408516,862.119567871094,61531.53515625,89926.79479980502,no,no,no,no
5516,2036.583027,404.88623046875,383121.25,1786117.1965332038,no,yes,yes,yes
5517,2036.851785,701.076171875,106361.1875,363119.5162353523,no,no,no,no
5518,2036.946751,565.607360839844,160611.53125,388336.8354492197,no,yes,yes,no
5519,2037.03414,861.618530273438,0.0,36690.04235839871,no,no,no,no
5520,2037.118862,630.627014160156,88136.8125,185165.95922851624,no,yes,yes,no
5522,2037.294268,476.230682373047,243194.203125,731126.9924316421,no,yes,yes,yes
5523,2037.56289,419.725769042969,115913.6953125,839730.2687988295,no,yes,yes,no
5525,2037.737222,422.974304199219,436896.03125,1611532.6907958994,no,yes,yes,no
5526,2038.004862,558.25927734375,117428.78125,315798.9715576181,no,yes,yes,no
5528,2038.180193,393.549530029297,792685.0625,3032890.8865966797,no,yes,yes,no
5529,2038.44935,555.080810546875,649972.9375,3073588.972656251,no,yes,yes,no
5530,2038.545439,673.863464355469,121142.0390625,270645.64453125047,no,yes,no,no
5531,2038.630321,800.861022949219,52171.83203125,78031.6405029298,no,no,no,no
5532,2038.715562,881.427490234375,87642.734375,159025.3389892585,no,no,no,no
5533,2038.800566,1210.201049804688,43071.109375,106012.69836425806,no,no,no,no
5535,2038.975807,508.5625,2096649.625,8581771.524902344,no,yes,yes,yes
5536,2039.244449,541.573547363281,216811.921875,952938.4713134776,no,yes,yes,yes
5537,2039.344184,779.365661621094,102694.21875,103118.00268554718,no,no,no,no
5539,2039.51831,621.811462402344,92816.34375,478464.483032227,no,yes,yes,no
5541,2039.910012,628.973815917969,137885.984375,170790.88061523493,no,yes,yes,no
5542,2040.178538,805.347900390625,93623.703125,105330.61694335978,no,no,no,no
5543,2040.27387,657.286682128906,88250.8203125,60142.735107422006,no,yes,no,no
5544,2040.35937,1209.86669921875,56322.16015625,111143.23571777368,no,no,no,no
5546,2040.534118,496.246673583984,385587.3125,1494954.9011230478,no,yes,yes,no
5547,2040.802782,881.09326171875,118752.6953125,221709.9392089848,no,no,no,no
5549,2040.977844,518.573364257813,986431.125,3297908.959594727,no,yes,yes,yes
5550,2041.246266,390.536682128906,536893.3125,1473704.4353027353,no,yes,yes,yes
5552,2041.421714,596.940795898438,886805.0625,2554838.5415039067,no,yes,yes,yes
5553,2041.69011,532.208862304688,144888.4375,319440.0402832037,no,yes,yes,no
5554,2041.786321,801.362731933594,0.0,68289.5859375004,no,no,no,no
5555,2041.873968,1024.7470703125,54651.7578125,120419.97216796888,no,no,no,no
5557,2042.048067,484.240661621094,72563.28125,373802.7186279307,no,yes,yes,no
5559,2042.441919,407.854827880859,84152.34375,858947.7982177745,no,yes,yes,yes
5560,2042.71059,774.077941894531,0.0,84285.61437988338,no,no,no,no
5561,2042.806157,825.879516601563,53355.1015625,86252.09008789109,no,no,no,no
5563,2042.980527,686.008605957031,121706.5625,301131.86267089954,no,yes,no,no
5565,2043.364658,1210.536254882813,98521.0703125,77123.85913085939,no,no,no,no
5567,2043.757113,599.623046875,575133.125,2125157.6535644545,no,yes,yes,yes
5568,2044.024648,654.661499023438,98655.3671875,245550.6392822271,no,yes,no,no
5569,2044.120362,779.695129394531,140882.640625,95241.73181152379,no,yes,no,no
5570,2044.204348,572.673950195313,64602.45703125,277819.87963867246,no,yes,no,no
5573,2044.764201,628.640441894531,115233.765625,290018.3721923839,no,yes,yes,no
5574,2045.032601,1072.761962890625,114217.7265625,195564.1253662116,no,no,no,no
5576,2045.207956,602.295959472656,192416.859375,422939.75122070406,no,yes,yes,no
5577,2045.476717,752.828918457031,0.0,52757.2213134769,no,no,no,no
5578,2045.5722,689.301696777344,54649.21875,152095.0462646491,no,no,no,no
5580,2045.745921,463.578033447266,154465.96875,711943.5648193369,no,yes,yes,no
5582,2046.137156,817.334777832031,0.0,60053.3762207034,no,no,no,no
5584,2046.528891,604.292663574219,101502.734375,292904.02075195406,no,yes,yes,no
5585,2046.79783,531.734313964844,67771.71875,253769.55664062564,no,yes,yes,no
5587,2046.972634,451.589660644531,119251.1171875,506313.55139160267,no,yes,yes,yes
5588,2047.240528,498.935638427734,85120.6171875,516630.6075439468,yes,yes,yes,yes
5589,2047.340127,1073.095458984375,221247.984375,159190.34973144572,no,no,no,no
5590,2047.424279,664.318786621094,79797.015625,242862.62951660217,no,yes,no,no
5592,2047.598238,683.812744140625,62240.98828125,165124.4666748054,no,yes,no,yes
5593,2047.86687,1223.880126953125,0.0,93046.21704101608,no,no,no,no
5594,2047.96323,749.809814453125,51963.23828125,120068.80371093829,no,no,no,no
5596,2048.138097,414.216705322266,44203.40234375,332026.3964843756,no,yes,yes,no
5597,2048.407601,524.758422851563,251933.265625,828340.6333007822,no,yes,yes,no
5598,2048.503076,572.2890625,39597.28125,226486.40478515692,no,yes,yes,no
5600,2048.677836,474.259582519531,238764.078125,771357.0562744158,no,yes,yes,no
5601,2048.946469,688.966918945313,67118.6953125,94259.76562500048,no,yes,no,no
5602,2049.041572,947.155883789063,46198.9765625,102755.05468750041,no,no,no,no
5606,2049.982898,601.5322265625,296865.25,761905.9490966807,no,yes,yes,yes
5607,2050.251299,480.477203369141,88655.7109375,489685.0181884782,no,yes,yes,no
5608,2050.346626,861.373229980469,0.0,83067.70715332069,no,no,no,no
5609,2050.433647,756.343322753906,110131.2890625,124223.36096191438,no,no,no,no
5611,2050.608378,462.147186279297,162214.65625,612134.6384277351,no,yes,yes,no
5613,2050.989118,628.278625488281,221301.578125,322069.8930664069,no,yes,yes,no
5615,2051.385357,720.094421386719,1004893.5,2336338.5902099623,no,yes,no,no
5616,2051.654268,653.29248046875,84059.1328125,214492.73352050822,no,yes,no,no
5617,2051.750958,674.798645019531,74420.8828125,187740.64880371132,no,yes,no,no
5618,2051.838859,482.932525634766,75029.21875,428302.1070556653,no,yes,yes,no
5619,2051.926735,744.344482421875,59982.609375,100418.27697753948,no,no,no,no
5620,2052.011592,947.40869140625,87380.0390625,142977.5986328124,no,no,no,no
5622,2052.185699,437.912353515625,501478.59375,1342809.937500001,no,yes,yes,yes
5623,2052.454868,801.709350585938,99457.1953125,161997.70031738334,no,no,no,no
5624,2052.551695,480.898773193359,102282.2421875,507401.78234863444,no,yes,yes,no
5626,2052.725697,584.773803710938,213826.90625,589615.156860353,no,yes,yes,yes
5627,2052.994228,690.337036132813,166265.546875,239027.89062500064,no,no,no,no
5628,2053.089535,497.219909667969,126094.84375,756265.399047853,no,yes,yes,no
5629,2053.174307,740.827331542969,0.0,116353.08032226628,no,no,yes,no
5632,2053.745632,617.971313476563,105698.453125,138962.38208007856,no,yes,yes,no
5633,2054.013894,621.307922363281,75817.5546875,213930.39758300807,no,yes,yes,no
5635,2054.189116,606.309448242188,0.0,126437.75683593788,no,yes,yes,no
5637,2054.581612,389.696685791016,258086.734375,1215367.1223144536,yes,yes,yes,no
5638,2054.850268,618.304565429688,0.0,102815.77770996139,no,yes,no,no
5639,2054.947618,802.041320800781,129574.640625,170204.899047852,no,no,no,yes
5640,2055.031842,715.019287109375,0.0,114421.17687988347,no,no,no,no
5642,2055.205954,406.432312011719,216787.15625,934241.3078613288,no,yes,yes,no
5643,2055.474748,480.397857666016,116628.578125,476851.1254882825,no,yes,yes,no
5644,2055.571315,700.589660644531,48904.390625,118965.65124511757,no,yes,no,no
5645,2055.655945,482.251007080078,47219.2109375,395221.9134521494,no,yes,yes,no
5646,2055.741191,612.961547851563,77580.609375,139401.6958007819,no,yes,yes,no
5647,2055.826435,1277.896484375,42966.90625,104391.27258300819,no,no,no,no
5649,2056.001083,383.870819091797,806592.75,2267773.8981933594,no,yes,yes,yes
5650,2056.270099,695.005981445313,139986.109375,226156.19909668033,no,no,yes,no
5651,2056.367037,733.572875976563,55687.46484375,74030.44750976571,no,no,no,no
5652,2056.45493,799.367492675781,80967.515625,141237.18933105524,no,no,no,no
5654,2056.62903,576.27685546875,2472338.0,7307515.229248048,no,yes,yes,no
5655,2056.89755,885.363647460938,84901.6171875,52896.40832519581,no,no,no,no
5656,2056.994408,1031.696411132813,96448.203125,196509.0426025393,no,no,no,no
5658,2057.168505,567.50830078125,954308.25,2903676.6286621103,no,yes,yes,yes
5659,2057.439587,494.558288574219,423752.78125,1070264.3370361337,no,yes,yes,no
5660,2057.53575,597.980834960938,555062.875,2069115.8725585947,no,yes,no,no
5661,2057.61988,407.474700927734,287766.65625,1606282.7663574226,no,yes,yes,no
5662,2057.704989,728.341186523438,78331.5234375,160070.7832031258,no,yes,no,no
5664,2057.879626,657.8017578125,115729.34375,238786.07897949315,no,yes,yes,no
5665,2058.14814,768.353881835938,164953.015625,153091.7884521487,no,no,no,no
5666,2058.244345,482.244140625,91758.7265625,446221.20080566517,no,yes,yes,no
5667,2058.329718,744.676391601563,53813.3359375,150662.01696777387,no,no,no,no
5669,2058.504335,448.737701416016,669365.9375,2362065.0108642587,no,yes,yes,no
5670,2058.772235,475.727874755859,553782.0,1761098.945312501,no,yes,yes,no
5672,2058.94708,562.266967773438,1354867.5,2116863.9790039067,no,yes,yes,yes
5673,2059.215581,562.266967773438,695314.9375,1688493.2159423837,no,yes,yes,no
5674,2059.311324,894.385986328125,0.0,109142.33166503944,no,no,no,no
5676,2059.485552,695.657287597656,157007.28125,227391.5859375005,no,yes,no,no
5677,2059.754201,885.696166992188,91588.3125,108886.84680175829,no,no,no,no
5679,2059.92905,475.979858398438,536315.375,1725495.1342773442,no,yes,yes,no
5680,2060.197442,1278.228271484375,48577.39453125,119109.01928710961,no,no,no,no
5682,2060.372026,521.994079589844,194727.171875,1116546.0789794936,no,yes,yes,no
5683,2060.640194,469.925170898438,142997.421875,577952.1380615247,no,yes,yes,yes
5684,2060.736519,901.033264160156,0.0,42855.93432617181,no,no,no,no
5685,2060.821138,667.024108886719,0.0,130386.01708984397,no,yes,yes,no
5686,2060.906375,768.60546875,55456.9140625,99190.30383300829,no,no,no,no
5687,2060.991529,956.442138671875,53842.69140625,129967.71435546936,no,no,no,no
5689,2061.165376,532.259216308594,156508.984375,611592.4936523444,no,yes,yes,no
5690,2061.433762,799.004577636719,149364.03125,144682.51293945342,no,no,no,no
5691,2061.529889,616.282958984375,47358.9921875,164591.48242187547,no,yes,yes,no
5693,2061.704105,480.932220458984,100652.296875,433033.84375000163,no,yes,yes,no
5694,2061.97199,744.009094238281,0.0,115869.5236816408,no,no,no,no
5696,2062.146848,407.882293701172,267826.75,1824776.5272216797,no,yes,yes,yes
5697,2062.415851,740.084533691406,252732.4375,326413.575073243,no,no,no,no
5698,2062.512704,1031.417114257813,0.0,165337.1905517581,no,no,no,no
5699,2062.597452,676.004272460938,124595.734375,273993.02648925845,no,yes,yes,no
5700,2062.685332,589.286254882813,0.0,575361.4251708991,no,yes,yes,no
5701,2062.769944,773.979431152344,77732.46875,104965.79711914116,no,no,no,no
5703,2062.944695,519.25927734375,1198752.0,4833839.646850586,no,yes,yes,no
5704,2063.213192,683.060241699219,204159.03125,450352.5848388684,no,no,no,no
5705,2063.311535,675.669555664063,0.0,296115.61279296933,no,yes,no,no
5706,2063.395674,626.941955566406,128520.2578125,190711.2348632818,no,yes,no,no
5708,2063.569533,410.220031738281,862890.25,3158406.603149414,no,yes,yes,no
5709,2063.837805,434.540954589844,850214.0625,2739168.74584961,no,yes,yes,yes
5710,2063.935149,453.897583007813,589358.625,1615126.4484863288,no,yes,yes,no
5711,2064.019644,502.936096191406,417590.25,1893766.6193847666,no,yes,yes,no
5712,2064.103761,465.597412109375,243769.90625,976166.5651855477,no,yes,yes,no
5713,2064.189025,627.611267089844,85367.0078125,143418.05615234416,no,yes,yes,no
5714,2064.274272,702.031555175781,197888.171875,135756.2197265628,no,no,no,no
5715,2064.359776,671.63037109375,0.0,90359.14929199242,no,yes,no,no
5716,2064.445013,666.776794433594,88047.9453125,183749.41809082052,no,yes,no,no
5718,2064.619361,634.304382324219,1023213.0,2141251.8585205087,no,yes,yes,no
5720,2065.010846,415.579345703125,2614676.25,5690306.301269531,no,yes,yes,no
5721,2065.279391,457.903381347656,834383.375,2019618.2048339858,no,yes,yes,yes
5722,2065.378482,592.269897460938,339204.53125,1270968.7211914072,no,yes,yes,no
5723,2065.466361,587.023986816406,67290.59375,444453.9091796891,no,yes,yes,no
5724,2065.5511,956.7802734375,63625.359375,59677.198242187704,no,no,no,no
5725,2065.635714,701.697509765625,152549.796875,310965.26501464954,no,no,no,no
5727,2065.8087,606.61376953125,129275.9140625,354929.6318359385,no,yes,yes,no
5729,2066.199441,569.310241699219,656709.375,1243813.3214111337,no,yes,yes,yes
5730,2066.468588,599.778198242188,486184.21875,2793170.172607423,no,yes,yes,no
5731,2066.564692,478.219451904297,478202.1875,1353284.4443359382,no,yes,yes,yes
